,fname,Class,duration
40463,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1132.wav,flute,3.0
40464,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1143.wav,flute,3.0
40465,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1145.wav,flute,3.0
40466,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1146.wav,flute,3.0
40467,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1147.wav,flute,3.0
40468,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1085.wav,flute,3.0
40469,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1083.wav,flute,3.0
40470,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1170.wav,flute,3.0
40471,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1082.wav,flute,3.0
40472,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1347.wav,flute,3.0
40473,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1020.wav,flute,3.0
40474,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\102.wav,flute,3.0
40475,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1144.wav,flute,3.0
40476,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1131.wav,flute,3.0
40477,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1130.wav,flute,3.0
40478,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\113.wav,flute,3.0
40479,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1152.wav,flute,3.0
40480,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1153.wav,flute,3.0
40481,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1154.wav,flute,3.0
40482,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1155.wav,flute,3.0
40483,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1156.wav,flute,3.0
40484,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1157.wav,flute,3.0
40485,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1158.wav,flute,3.0
40486,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1159.wav,flute,3.0
40487,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1160.wav,flute,3.0
40488,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\115.wav,flute,3.0
40489,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1161.wav,flute,3.0
40490,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1162.wav,flute,3.0
40491,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1163.wav,flute,3.0
40492,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1164.wav,flute,3.0
40493,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1165.wav,flute,3.0
40494,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1166.wav,flute,3.0
40495,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1167.wav,flute,3.0
40496,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1168.wav,flute,3.0
40497,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1169.wav,flute,3.0
40498,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1150.wav,flute,3.0
40499,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1149.wav,flute,3.0
40500,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1129.wav,flute,3.0
40501,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1138.wav,flute,3.0
40502,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\116.wav,flute,3.0
40503,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1584.wav,flute,3.0
40504,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1559.wav,flute,3.0
40505,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1582.wav,flute,3.0
40506,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1557.wav,flute,3.0
40507,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1558.wav,flute,3.0
40508,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\156.wav,flute,3.0
40509,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1560.wav,flute,3.0
40510,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1561.wav,flute,3.0
40511,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1562.wav,flute,3.0
40512,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1543.wav,flute,3.0
40513,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1542.wav,flute,3.0
40514,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1541.wav,flute,3.0
40515,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1530.wav,flute,3.0
40516,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1556.wav,flute,3.0
40517,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1522.wav,flute,3.0
40518,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1524.wav,flute,3.0
40519,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1525.wav,flute,3.0
40520,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1526.wav,flute,3.0
40521,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1527.wav,flute,3.0
40522,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1528.wav,flute,3.0
40523,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1529.wav,flute,3.0
40524,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\153.wav,flute,3.0
40525,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1531.wav,flute,3.0
40526,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1540.wav,flute,3.0
40527,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1532.wav,flute,3.0
40528,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1523.wav,flute,3.0
40529,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1555.wav,flute,3.0
40530,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1554.wav,flute,3.0
40531,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1553.wav,flute,3.0
40532,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1021.wav,flute,3.0
40533,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1665.wav,flute,3.0
40534,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1666.wav,flute,3.0
40535,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1667.wav,flute,3.0
40536,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1668.wav,flute,3.0
40537,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1669.wav,flute,3.0
40538,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\167.wav,flute,3.0
40539,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1670.wav,flute,3.0
40540,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1671.wav,flute,3.0
40541,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1609.wav,flute,3.0
40542,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1607.wav,flute,3.0
40543,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1521.wav,flute,3.0
40544,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1606.wav,flute,3.0
40545,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1544.wav,flute,3.0
40546,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1545.wav,flute,3.0
40547,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1546.wav,flute,3.0
40548,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1547.wav,flute,3.0
40549,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1548.wav,flute,3.0
40550,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1549.wav,flute,3.0
40551,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\155.wav,flute,3.0
40552,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1550.wav,flute,3.0
40553,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1551.wav,flute,3.0
40554,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1552.wav,flute,3.0
40555,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1533.wav,flute,3.0
40556,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1583.wav,flute,3.0
40557,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1534.wav,flute,3.0
40558,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1536.wav,flute,3.0
40559,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1605.wav,flute,3.0
40560,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1588.wav,flute,3.0
40561,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1586.wav,flute,3.0
40562,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1566.wav,flute,3.0
40563,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1575.wav,flute,3.0
40564,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1567.wav,flute,3.0
40565,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1568.wav,flute,3.0
40566,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1569.wav,flute,3.0
40567,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\157.wav,flute,3.0
40568,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1570.wav,flute,3.0
40569,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1604.wav,flute,3.0
40570,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1571.wav,flute,3.0
40571,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1573.wav,flute,3.0
40572,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1574.wav,flute,3.0
40573,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1576.wav,flute,3.0
40574,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1585.wav,flute,3.0
40575,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1577.wav,flute,3.0
40576,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1578.wav,flute,3.0
40577,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1579.wav,flute,3.0
40578,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\158.wav,flute,3.0
40579,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1580.wav,flute,3.0
40580,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1581.wav,flute,3.0
40581,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1572.wav,flute,3.0
40582,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1603.wav,flute,3.0
40583,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1602.wav,flute,3.0
40584,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1601.wav,flute,3.0
40585,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1537.wav,flute,3.0
40586,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1538.wav,flute,3.0
40587,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1539.wav,flute,3.0
40588,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\154.wav,flute,3.0
40589,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1563.wav,flute,3.0
40590,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1564.wav,flute,3.0
40591,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1565.wav,flute,3.0
40592,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1597.wav,flute,3.0
40593,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1589.wav,flute,3.0
40594,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\159.wav,flute,3.0
40595,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1590.wav,flute,3.0
40596,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1591.wav,flute,3.0
40597,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1592.wav,flute,3.0
40598,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1593.wav,flute,3.0
40599,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1594.wav,flute,3.0
40600,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1595.wav,flute,3.0
40601,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1596.wav,flute,3.0
40602,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1598.wav,flute,3.0
40603,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1587.wav,flute,3.0
40604,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1599.wav,flute,3.0
40605,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\16.wav,flute,3.0
40606,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\160.wav,flute,3.0
40607,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1600.wav,flute,3.0
40608,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1535.wav,flute,3.0
40609,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1022.wav,flute,3.0
40610,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\47.wav,flute,3.0
40611,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1024.wav,flute,3.0
40612,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1276.wav,flute,3.0
40613,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1277.wav,flute,3.0
40614,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1278.wav,flute,3.0
40615,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1300.wav,flute,3.0
40616,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1301.wav,flute,3.0
40617,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1302.wav,flute,3.0
40618,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1334.wav,flute,3.0
40619,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1326.wav,flute,3.0
40620,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1327.wav,flute,3.0
40621,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1328.wav,flute,3.0
40622,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1275.wav,flute,3.0
40623,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1329.wav,flute,3.0
40624,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1330.wav,flute,3.0
40625,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1331.wav,flute,3.0
40626,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1332.wav,flute,3.0
40627,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1333.wav,flute,3.0
40628,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1335.wav,flute,3.0
40629,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1324.wav,flute,3.0
40630,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1336.wav,flute,3.0
40631,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1337.wav,flute,3.0
40632,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1338.wav,flute,3.0
40633,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1339.wav,flute,3.0
40634,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\133.wav,flute,3.0
40635,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1274.wav,flute,3.0
40636,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1273.wav,flute,3.0
40637,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1272.wav,flute,3.0
40638,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1296.wav,flute,3.0
40639,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1297.wav,flute,3.0
40640,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1298.wav,flute,3.0
40641,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1299.wav,flute,3.0
40642,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\13.wav,flute,3.0
40643,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\130.wav,flute,3.0
40644,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1281.wav,flute,3.0
40645,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1280.wav,flute,3.0
40646,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\128.wav,flute,3.0
40647,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1269.wav,flute,3.0
40648,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1260.wav,flute,3.0
40649,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1261.wav,flute,3.0
40650,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1262.wav,flute,3.0
40651,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1263.wav,flute,3.0
40652,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1264.wav,flute,3.0
40653,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1265.wav,flute,3.0
40654,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1266.wav,flute,3.0
40655,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1267.wav,flute,3.0
40656,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1268.wav,flute,3.0
40657,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\127.wav,flute,3.0
40658,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1279.wav,flute,3.0
40659,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1270.wav,flute,3.0
40660,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1271.wav,flute,3.0
40661,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\134.wav,flute,3.0
40662,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1295.wav,flute,3.0
40663,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1340.wav,flute,3.0
40664,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1342.wav,flute,3.0
40665,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1172.wav,flute,3.0
40666,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1257.wav,flute,3.0
40667,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1195.wav,flute,3.0
40668,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1196.wav,flute,3.0
40669,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1197.wav,flute,3.0
40670,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1198.wav,flute,3.0
40671,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1199.wav,flute,3.0
40672,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\12.wav,flute,3.0
40673,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\120.wav,flute,3.0
40674,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1200.wav,flute,3.0
40675,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1258.wav,flute,3.0
40676,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1201.wav,flute,3.0
40677,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1203.wav,flute,3.0
40678,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1204.wav,flute,3.0
40679,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1205.wav,flute,3.0
40680,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1206.wav,flute,3.0
40681,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1207.wav,flute,3.0
40682,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1208.wav,flute,3.0
40683,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1209.wav,flute,3.0
40684,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\121.wav,flute,3.0
40685,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1210.wav,flute,3.0
40686,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1664.wav,flute,3.0
40687,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1202.wav,flute,3.0
40688,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\126.wav,flute,3.0
40689,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1321.wav,flute,3.0
40690,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1320.wav,flute,3.0
40691,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1343.wav,flute,3.0
40692,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1325.wav,flute,3.0
40693,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1323.wav,flute,3.0
40694,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1303.wav,flute,3.0
40695,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1312.wav,flute,3.0
40696,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1304.wav,flute,3.0
40697,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1305.wav,flute,3.0
40698,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1306.wav,flute,3.0
40699,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1307.wav,flute,3.0
40700,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1308.wav,flute,3.0
40701,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1309.wav,flute,3.0
40702,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\131.wav,flute,3.0
40703,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1310.wav,flute,3.0
40704,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1311.wav,flute,3.0
40705,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1313.wav,flute,3.0
40706,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1322.wav,flute,3.0
40707,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1314.wav,flute,3.0
40708,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1315.wav,flute,3.0
40709,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1316.wav,flute,3.0
40710,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1317.wav,flute,3.0
40711,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1318.wav,flute,3.0
40712,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1319.wav,flute,3.0
40713,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\132.wav,flute,3.0
40714,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1341.wav,flute,3.0
40715,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1023.wav,flute,3.0
40716,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1294.wav,flute,3.0
40717,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1292.wav,flute,3.0
40718,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1005.wav,flute,3.0
40719,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1007.wav,flute,3.0
40720,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1016.wav,flute,3.0
40721,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1008.wav,flute,3.0
40722,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1009.wav,flute,3.0
40723,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\101.wav,flute,3.0
40724,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1010.wav,flute,3.0
40725,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1011.wav,flute,3.0
40726,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1012.wav,flute,3.0
40727,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1013.wav,flute,3.0
40728,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1004.wav,flute,3.0
40729,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1014.wav,flute,3.0
40730,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1039.wav,flute,3.0
40731,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\104.wav,flute,3.0
40732,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1040.wav,flute,3.0
40733,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1072.wav,flute,3.0
40734,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1064.wav,flute,3.0
40735,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1065.wav,flute,3.0
40736,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1066.wav,flute,3.0
40737,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1067.wav,flute,3.0
40738,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1068.wav,flute,3.0
40739,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1069.wav,flute,3.0
40740,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1015.wav,flute,3.0
40741,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1003.wav,flute,3.0
40742,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1002.wav,flute,3.0
40743,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1001.wav,flute,3.0
40744,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1025.wav,flute,3.0
40745,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1026.wav,flute,3.0
40746,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1027.wav,flute,3.0
40747,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1028.wav,flute,3.0
40748,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1029.wav,flute,3.0
40749,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\103.wav,flute,3.0
40750,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1030.wav,flute,3.0
40751,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1031.wav,flute,3.0
40752,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1032.wav,flute,3.0
40753,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1033.wav,flute,3.0
40754,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1034.wav,flute,3.0
40755,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1035.wav,flute,3.0
40756,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1036.wav,flute,3.0
40757,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1037.wav,flute,3.0
40758,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1038.wav,flute,3.0
40759,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1019.wav,flute,3.0
40760,H:\DSP_project\ignoredir\dataset\archive\music_dataset\flute\1018.wav,flute,3.0
